City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Salalah,OM,17.0151,54.0924,71.6,28,0,10.36,clear sky
346,Bathsheba,BB,13.2167,-59.5167,84.2,70,40,18.41,scattered clouds
347,Buin,CL,-33.7333,-70.75,84.0,31,75,5.75,broken clouds
348,Mahendranagar,NP,28.9167,80.3333,61.79,50,0,4.97,clear sky
349,Rafai,CF,4.95,23.9167,75.25,49,66,0.76,broken clouds
350,Toamasina,MG,-18.1667,49.3833,77.0,88,40,3.22,scattered clouds
351,Luanda,AO,-8.8368,13.2343,78.8,78,20,8.05,few clouds
352,Champoton,MX,19.35,-90.7167,75.2,53,40,13.8,scattered clouds
353,Dunedin,NZ,-45.8742,170.5036,57.33,63,30,4.34,scattered clouds
354,Posse,BR,-14.0931,-46.3694,84.02,62,68,2.91,broken clouds
355,Weihe,CN,32.9952,105.3247,26.38,69,87,3.18,overcast clouds
356,Walvis Bay,NA,-22.9575,14.5053,66.99,77,100,11.5,overcast clouds
357,Cartagena,CO,10.3997,-75.5144,80.6,100,40,11.5,light rain
358,Rorvik,NO,64.8621,11.2373,27.82,93,100,26.8,overcast clouds
359,Namibe,AO,-15.1961,12.1522,71.76,74,94,9.55,overcast clouds
360,Narsaq,GL,60.9167,-46.05,41.0,38,75,23.02,light snow
361,Izumo,JP,35.3667,132.7667,30.2,93,75,11.5,snow
362,Killybegs,IE,54.6333,-8.45,44.6,93,75,10.36,broken clouds
363,Tuytepa,UZ,41.0321,69.3625,23.0,80,0,4.61,mist
364,Port Augusta,AU,-32.5,137.7667,69.01,72,0,1.14,clear sky
365,Avera,US,33.194,-82.5271,48.0,65,90,6.91,overcast clouds
366,Suntar,RU,62.1444,117.6319,-29.58,84,87,4.54,overcast clouds
367,Nosy Varika,MG,-20.5833,48.5333,76.21,82,100,3.89,light rain
368,Victoria,HK,22.2855,114.1577,54.0,40,92,1.01,overcast clouds
369,Lagoa,PT,39.05,-27.9833,56.37,59,100,5.59,overcast clouds
370,Synya,RU,65.3718,58.0387,-9.56,90,14,1.88,few clouds
371,Shenjiamen,CN,29.9576,122.298,36.57,69,100,12.37,overcast clouds
372,Misratah,LY,32.3754,15.0925,74.12,34,0,17.63,clear sky
373,Pietersburg,ZA,-23.9045,29.4688,69.8,83,10,8.05,clear sky
374,Morondava,MG,-20.2833,44.2833,81.99,75,15,3.29,light rain
375,Bongandanga,CD,1.5,21.05,76.51,71,83,2.62,broken clouds
376,Ulstrup,DK,56.3899,9.7935,34.0,86,2,1.01,clear sky
377,Los Llanos De Aridane,ES,28.6585,-17.9182,60.8,59,20,11.5,few clouds
378,Norman Wells,CA,65.282,-126.8329,1.4,85,40,1.63,scattered clouds
379,Albemarle,US,35.3501,-80.2001,48.99,49,1,3.44,clear sky
380,Mineiros,BR,-17.5694,-52.5511,80.94,68,100,5.03,overcast clouds
381,Anadyr,RU,64.75,177.4833,-29.0,68,20,8.95,few clouds
382,Verin,ES,41.9415,-7.4381,33.01,68,100,5.01,overcast clouds
383,Skegness,GB,53.1436,0.3363,36.0,93,40,10.36,mist
384,Champerico,GT,14.3,-91.9167,87.8,55,40,6.91,scattered clouds
385,Te Anau,NZ,-45.4167,167.7167,49.96,83,100,3.51,light rain
386,Safford,US,32.834,-109.7076,55.4,18,1,16.11,clear sky
387,Mahebourg,MU,-20.4081,57.7,78.8,89,40,8.05,light rain
388,Sile,TR,41.1754,29.6133,51.01,93,75,16.11,light rain
389,Hualmay,PE,-11.0964,-77.6139,76.01,68,22,13.15,few clouds
390,Berlevag,NO,70.8578,29.0864,16.63,93,27,16.35,scattered clouds
391,Westport,US,41.1415,-73.3579,35.6,44,1,12.66,clear sky
392,Hay River,CA,60.8156,-115.7999,24.8,68,0,9.22,clear sky
393,Chernogorsk,RU,53.8236,91.2842,-0.4,78,100,2.24,light snow
394,Gusau,NG,12.1628,6.6614,76.51,18,0,8.88,clear sky
395,Quthing,LS,-30.4,27.7003,67.5,58,26,2.53,scattered clouds
396,Honningsvag,NO,70.9821,25.9704,22.73,93,4,26.46,clear sky
397,Hasaki,JP,35.7333,140.8333,24.8,74,20,4.61,few clouds
398,Yulara,AU,-25.2406,130.9889,75.2,25,0,5.75,clear sky
399,Kutum,SD,14.2,24.6667,60.66,30,0,10.94,clear sky
400,Saint-Francois,FR,46.4154,3.9054,34.0,74,90,9.22,overcast clouds
401,Necochea,AR,-38.5473,-58.7368,87.01,46,0,13.33,clear sky
402,Ballina,AU,-28.8667,153.5667,73.99,94,45,9.22,scattered clouds
403,Camana,PE,-16.6228,-72.7111,74.03,68,95,7.85,overcast clouds
404,Thessalon,CA,46.2501,-83.5666,30.2,86,90,3.44,overcast clouds
405,Rawson,AR,-43.3002,-65.1023,80.11,17,29,9.37,scattered clouds
406,Iwamizawa,JP,43.2003,141.7597,10.0,45,10,4.21,clear sky
407,Vallenar,CL,-28.5708,-70.7581,85.19,22,0,11.65,clear sky
408,Ribeira Grande,PT,38.5167,-28.7,59.0,58,75,12.66,broken clouds
409,Blagoyevo,RU,63.3667,47.9167,-0.81,92,86,4.92,overcast clouds
410,Mufulira,ZM,-12.5498,28.2407,65.84,94,100,3.29,light rain
411,Tatsuno,JP,34.8667,134.55,34.0,50,0,1.99,clear sky
412,Marsa Matruh,EG,31.3525,27.2453,59.0,77,0,5.7,clear sky
413,San Isidro,PE,-12.1167,-77.05,75.2,69,40,11.5,scattered clouds
414,Asosa,ET,10.0667,34.5333,66.11,44,57,4.21,broken clouds
415,Caravelas,BR,-17.7125,-39.2481,81.27,73,0,12.19,clear sky
416,Tuatapere,NZ,-46.1333,167.6833,53.01,91,100,4.0,overcast clouds
417,Nawashahr,IN,31.1167,76.1333,51.8,80,0,6.93,clear sky
418,Rudnogorsk,RU,57.2639,103.7519,-11.88,91,100,4.09,overcast clouds
419,Vanimo,PG,-2.6741,141.3028,77.97,82,100,2.48,overcast clouds
420,Port Hedland,AU,-20.3167,118.5667,82.4,78,100,8.05,overcast clouds
421,Emirdag,TR,39.0197,31.15,46.83,80,56,7.96,broken clouds
422,Broken Hill,AU,-31.95,141.4333,71.6,30,0,9.22,clear sky
423,Torit,SS,4.4133,32.5678,83.48,27,87,2.04,overcast clouds
424,Camacha,PT,33.0833,-16.3333,59.0,55,20,20.71,few clouds
425,Camapua,BR,-19.5314,-54.0439,94.03,35,11,7.31,few clouds
426,Kulhudhuffushi,MV,6.6221,73.07,81.91,76,45,10.76,heavy intensity rain
427,Lumby,CA,50.2498,-118.969,37.0,80,61,1.14,broken clouds
428,Atar,MR,20.5169,-13.0499,66.94,34,50,11.5,scattered clouds
429,Tignere,CM,7.3667,12.65,67.59,25,94,3.06,overcast clouds
430,Fomboni,KM,-12.28,43.7425,83.82,76,79,17.07,broken clouds
431,Bereda,ES,43.2686,-7.5406,37.99,99,100,18.99,overcast clouds
432,Sungaipenuh,ID,-2.0833,101.3833,64.44,94,100,1.19,heavy intensity rain
433,Tipperary,IE,52.4733,-8.1558,28.99,88,51,3.71,broken clouds
434,Mozarlandia,BR,-14.7447,-50.5706,90.81,51,98,2.95,overcast clouds
435,Kuala Terengganu,MY,5.3302,103.1408,80.6,74,40,8.05,scattered clouds
436,Ruidoso,US,33.3317,-105.673,36.0,93,90,14.97,fog
437,Pochutla,MX,15.7432,-96.4661,84.2,54,20,13.8,few clouds
438,Kurilsk,RU,45.2333,147.8833,22.89,88,80,11.9,broken clouds
439,Brigantine,US,39.4101,-74.3646,39.99,35,40,16.11,scattered clouds
440,Sioux Lookout,CA,50.1001,-91.917,21.2,100,90,2.3,mist
441,Haines Junction,CA,60.7522,-137.5108,21.2,86,100,1.14,overcast clouds
442,Norden,DE,53.6,7.2,28.99,93,0,4.61,clear sky
443,Hofn,IS,64.2539,-15.2082,21.06,81,0,13.29,clear sky
444,Chintamani,IN,13.4,78.0667,68.0,100,40,6.91,scattered clouds
445,Saint-Leu,RE,-21.15,55.2833,77.0,83,0,10.36,clear sky
446,Pisco,PE,-13.7,-76.2167,75.2,73,0,13.8,clear sky
447,Muroto,JP,33.2833,134.15,39.38,71,49,20.11,scattered clouds
448,Kursumlija,RS,43.1458,21.2686,32.0,100,90,10.36,snow
449,Kyela,TZ,-9.5833,33.85,71.76,78,100,4.14,overcast clouds
450,Escarcega,MX,18.6089,-90.7454,77.99,40,0,3.53,clear sky
451,Kirillov,RU,59.863,38.3813,-7.6,77,0,4.47,clear sky
452,Dzhebariki-Khaya,RU,62.2167,135.8,-32.49,82,100,1.28,overcast clouds
453,Celestun,MX,20.8667,-90.4,70.32,62,55,12.48,broken clouds
454,Inuvik,CA,68.3499,-133.7218,8.6,85,100,5.75,overcast clouds
455,Cabras,IT,39.93,8.5314,48.99,32,19,8.63,few clouds
456,Coquimbo,CL,-29.9533,-71.3436,64.4,68,40,13.8,scattered clouds
457,Morlaix,FR,48.5833,-4.0,41.0,75,0,9.22,clear sky
458,Oskarshamn,SE,57.2645,16.4484,33.01,96,93,3.78,overcast clouds
459,Gore,NZ,-46.1028,168.9436,53.01,91,53,4.0,broken clouds
460,The Valley,AI,18.217,-63.0578,84.2,69,20,12.66,few clouds
461,Yaan,NG,7.3833,8.5667,84.54,14,0,5.88,clear sky
462,Teguldet,RU,57.3064,88.1667,-1.95,92,100,11.5,light snow
463,Kouango,CF,4.9934,19.9619,78.71,33,5,2.26,clear sky
464,Yessentuki,RU,44.0444,42.8606,35.6,93,56,6.71,mist
465,Vestmannaeyjar,IS,63.4427,-20.2734,25.81,83,17,6.73,few clouds
466,Calderitas,MX,18.55,-88.25,75.2,64,75,11.5,broken clouds
467,Tricase,IT,39.9304,18.3553,54.0,100,75,4.61,broken clouds
468,Tocopilla,CL,-22.092,-70.1979,73.71,57,69,11.12,broken clouds
469,Basco,PH,20.4487,121.9702,66.25,76,65,30.94,broken clouds
470,Tura,IN,25.5198,90.2201,61.56,52,91,2.19,overcast clouds
471,Pilar,BR,-9.5972,-35.9567,86.0,62,0,9.22,clear sky
472,San Diego De La Union,MX,21.4667,-100.8667,68.0,40,3,10.74,clear sky
473,Para De Minas,BR,-19.8603,-44.6083,73.4,73,75,20.71,moderate rain
474,Jian,CN,27.1172,114.9793,31.84,84,22,2.93,few clouds
475,Nayagarh,IN,20.1333,85.1,65.25,74,0,2.73,clear sky
476,Shimoda,JP,34.6667,138.95,28.0,62,0,1.01,clear sky
477,Prainha,BR,-1.8,-53.48,89.37,50,100,4.72,overcast clouds
478,Saint-Prosper,CA,46.2117,-70.4811,26.6,63,96,3.44,overcast clouds
479,Riyadh,SA,24.6877,46.7219,55.4,76,0,5.75,clear sky
480,Radviliskis,LT,55.8167,23.5333,24.8,93,90,5.75,overcast clouds
481,Vila Franca Do Campo,PT,37.7167,-25.4333,51.8,66,40,6.91,scattered clouds
482,Ibi,ES,38.6253,-0.5723,48.0,87,73,5.82,broken clouds
483,Lopukhiv,UA,48.3653,23.9638,20.43,93,63,0.18,broken clouds
484,Togul,RU,53.465,85.9128,-0.98,90,100,8.61,overcast clouds
485,Howard Springs,AU,-12.497,131.047,77.0,94,89,3.44,overcast clouds
486,Buchanan,LR,5.8808,-10.0467,82.4,83,75,5.93,light rain
487,Ziro,IN,27.6333,93.8333,42.35,100,96,2.71,overcast clouds
488,Vostok,RU,46.4856,135.8833,-18.98,87,100,3.71,overcast clouds
489,Buloh Kasap,MY,2.5536,102.764,75.2,94,20,2.3,light rain
490,Milevsko,CZ,49.4509,14.36,26.01,99,67,2.66,broken clouds
491,Kavaratti,IN,10.5669,72.642,82.2,76,100,7.9,moderate rain
492,Beaufort,MY,5.3473,115.7455,75.2,100,40,2.98,light rain
493,Iquique,CL,-20.2208,-70.1431,75.2,57,0,17.27,clear sky
494,Mugur-Aksy,RU,50.35,90.5,-6.7,65,90,5.91,overcast clouds
495,Gizo,SB,-8.103,156.8419,83.53,72,82,7.07,broken clouds
496,Marfino,RU,55.7028,37.3822,21.99,86,90,11.18,snow
497,Santa Marta,CO,11.2408,-74.199,88.0,65,75,5.01,light rain
498,Yerbogachen,RU,61.2767,108.0108,-14.21,88,100,4.09,overcast clouds
499,Ambanja,MG,-13.6833,48.45,75.72,88,70,2.51,light rain
500,Sungairaya,ID,0.7,108.9,77.2,90,100,5.03,overcast clouds
501,Amahai,ID,-3.3333,128.9167,82.99,90,84,3.53,light rain
502,Lima,PE,-12.0432,-77.0282,75.2,69,40,11.5,scattered clouds
503,Yertsevo,RU,60.7966,40.086,-9.27,91,56,4.9,broken clouds
504,Easthampton,US,42.2668,-72.669,37.0,51,40,5.75,scattered clouds
505,Ucluelet,CA,48.9329,-125.5528,46.99,53,90,9.22,overcast clouds
506,Coahuayana,MX,18.7333,-103.6833,78.8,57,40,11.5,scattered clouds
507,Ambon,ID,-3.6954,128.1814,82.99,90,90,4.72,overcast clouds
508,Kantang,TH,7.4054,99.5156,73.53,92,16,3.27,few clouds
509,Darhan,MN,49.4867,105.9228,-7.26,83,65,3.87,broken clouds
510,Paita,PE,-5.0892,-81.1144,86.0,62,0,14.97,clear sky
511,Balkhash,KZ,46.844,74.9804,-4.94,91,67,10.02,broken clouds
512,Newport,GB,51.5877,-2.9984,35.01,94,0,3.87,clear sky
513,Aquiraz,BR,-3.9014,-38.3911,86.0,66,40,13.8,scattered clouds
514,Pontianak,ID,-0.0333,109.3333,77.0,94,40,3.44,scattered clouds
515,Svetlyy,RU,54.675,20.1347,28.99,93,90,1.86,overcast clouds
516,Udachnyy,RU,66.4167,112.4,-24.72,84,99,6.06,overcast clouds
517,Shahapur,IN,19.45,73.3333,78.8,83,40,3.44,mist
518,Krasnyy Yar,RU,46.5331,48.3456,39.2,87,90,4.47,mist
519,Flin Flon,CA,54.7682,-101.865,10.4,92,1,3.44,clear sky
520,Lasa,IT,46.6166,10.7002,23.0,62,0,9.22,clear sky
521,Troitskoye,RU,52.9821,84.6757,1.47,90,100,10.11,overcast clouds
522,Sovetskaya Gavan,RU,48.9723,140.2878,-11.07,76,15,9.1,few clouds
523,Mulege,MX,26.8833,-111.9833,74.64,20,0,6.87,clear sky
524,Qaqortoq,GL,60.7167,-46.0333,41.0,38,75,23.02,broken clouds
525,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,-2.2,78,40,2.24,scattered clouds
526,Baykit,RU,61.67,96.37,-6.92,87,100,2.62,overcast clouds
527,Mackay,AU,-21.15,149.2,72.0,94,90,14.97,light rain
528,Deputatskiy,RU,69.3,139.9,-20.94,89,100,2.62,overcast clouds
529,Ialibu,PG,-6.2821,143.9935,56.89,97,100,1.03,light rain
530,Rio Gallegos,AR,-51.6226,-69.2181,62.6,34,40,11.5,scattered clouds
531,Ocampo,MX,21.65,-101.5,62.87,41,45,17.0,scattered clouds
532,Romny,UA,50.751,33.4747,29.62,96,83,10.4,broken clouds
533,Isla Vista,US,34.4133,-119.861,71.01,45,1,16.11,clear sky
534,Port Hardy,CA,50.6996,-127.4199,44.6,75,90,29.93,light rain
535,Constantine,DZ,36.365,6.6147,57.2,67,40,6.91,light rain
536,Strezhevoy,RU,60.7333,77.5889,-11.2,77,90,2.24,overcast clouds
537,Pozo Colorado,PY,-23.4923,-58.7972,93.72,47,92,4.59,overcast clouds
538,Neftegorsk,RU,52.802,51.166,26.1,98,100,19.73,snow
539,Fort Nelson,CA,58.8053,-122.7002,6.8,85,20,5.75,few clouds
540,Abu Dhabi,AE,24.4667,54.3667,64.4,39,0,6.91,clear sky
541,Glenwood Springs,US,39.5505,-107.3248,33.01,57,1,4.61,clear sky
542,Formosa Do Rio Preto,BR,-11.0483,-45.1931,87.75,45,86,2.71,moderate rain
543,General Pico,AR,-35.6566,-63.7568,96.46,13,13,12.84,few clouds
544,San Luis,AR,-33.295,-66.3356,84.31,32,16,3.0,few clouds
545,Sri Aman,MY,1.2376,111.4621,77.0,94,100,1.19,moderate rain
546,Chapais,CA,49.7834,-74.8492,15.8,92,90,6.91,light snow
547,Neiafu,TO,-18.65,-173.9833,80.6,83,40,11.5,light rain
548,Marck,FR,50.949,1.9433,36.0,83,8,6.44,clear sky
549,Iwanai,JP,42.9744,140.5089,16.39,92,100,8.79,snow
550,Kahului,US,20.8947,-156.47,75.2,73,40,11.5,light rain
551,Olinda,BR,-8.0089,-34.8553,82.4,61,40,8.05,scattered clouds
552,Geraldton,AU,-28.7667,114.6,73.4,83,76,9.22,broken clouds
553,Awjilah,LY,29.1081,21.2869,66.67,34,0,8.63,clear sky
554,Taunggyi,MM,20.7833,97.0333,54.84,100,55,3.6,broken clouds
555,Balassagyarmat,HU,48.073,19.2961,30.0,92,1,2.33,clear sky
556,Red Wing,US,44.5625,-92.5338,23.0,93,90,3.44,mist
557,Igunga,TZ,-4.2833,33.8833,65.19,83,100,5.12,overcast clouds
558,Quchan,IR,37.106,58.5095,35.28,52,0,2.28,clear sky
559,Grand-Santi,GF,4.25,-54.3833,79.48,93,99,4.47,moderate rain
560,Dongsheng,CN,39.8161,109.9776,3.25,75,45,10.16,scattered clouds
561,Balao,EC,-2.9167,-79.8167,84.2,61,75,5.75,broken clouds
562,Jackson,US,42.4165,-122.8345,39.2,81,20,4.61,few clouds
563,Darnah,LY,32.767,22.6367,69.84,52,0,6.78,clear sky
564,Norilsk,RU,69.3535,88.2027,-25.47,84,8,0.89,clear sky
565,Uglegorsk,RU,49.0833,142.0333,-1.62,91,100,8.05,overcast clouds
566,Otavi,NA,-19.65,17.3333,69.28,84,93,12.59,light rain
567,Richards Bay,ZA,-28.783,32.0377,73.35,78,0,9.86,clear sky
568,Kichera,RU,55.9375,110.0997,-1.19,84,100,0.65,overcast clouds
569,Marshall,US,34.3834,-86.3333,35.01,80,90,6.91,overcast clouds
570,Sinnamary,GF,5.3833,-52.95,79.09,86,99,15.35,overcast clouds
571,Devils Lake,US,48.1128,-98.8651,27.0,93,90,12.66,overcast clouds
572,Kyra,RU,49.5776,111.9753,-4.92,84,100,4.29,overcast clouds
573,Saint Anthony,US,45.0205,-93.218,17.6,86,90,3.42,mist
574,Sur,OM,22.5667,59.5289,64.26,42,0,13.15,clear sky
575,San Cristobal,VE,7.7669,-72.225,82.4,65,40,4.61,scattered clouds
576,Weston,US,26.1004,-80.3998,64.99,52,1,13.8,clear sky
577,Andros Town,BS,24.7,-77.7667,69.8,52,75,16.11,broken clouds
578,Umea,SE,63.8284,20.2597,30.2,80,90,11.5,light snow
579,Port Lincoln,AU,-34.7333,135.8667,68.32,68,21,10.45,few clouds
580,Port-Cartier,CA,50.0334,-66.8654,32.0,64,45,8.05,scattered clouds
581,Beringovskiy,RU,63.05,179.3167,-16.69,87,85,11.56,overcast clouds
582,Fuerte Olimpo,PY,-21.0415,-57.8738,97.02,38,54,7.11,broken clouds
583,Emet,TR,39.343,29.2585,45.59,89,46,7.11,scattered clouds
584,Mizdah,LY,31.4451,12.9801,71.1,25,0,16.42,clear sky
585,Ullal,IN,12.8,74.85,77.0,88,40,3.44,mist
586,Madinat Sittah Uktubar,EG,29.8167,31.05,63.0,88,0,3.44,mist
587,Wabag,PG,-5.4781,143.7021,55.6,91,100,1.12,light rain
588,Melbu,NO,68.5044,14.8297,33.01,57,100,8.01,overcast clouds
589,Makakilo City,US,21.3469,-158.0858,75.2,64,1,3.44,clear sky
590,Ramshir,IR,30.8946,49.4092,57.2,72,0,3.71,clear sky
591,Xiuyan,CN,40.2928,123.2744,8.06,83,100,2.26,overcast clouds
592,Williams Lake,CA,52.1415,-122.1445,30.0,93,75,12.66,broken clouds
593,Benalla,AU,-36.55,145.9833,64.0,82,8,4.99,clear sky
594,Grand Baie,MU,-20.0182,57.5802,79.0,84,2,3.0,clear sky
595,Esna,EG,25.2934,32.554,64.4,48,0,4.61,clear sky
596,Luau,AO,-10.7073,22.2247,65.35,97,99,4.25,overcast clouds
597,Santa Cruz De La Palma,ES,28.6835,-17.7642,60.8,59,20,11.5,few clouds
598,Morant Bay,JM,17.8815,-76.4093,84.2,70,20,19.57,few clouds
599,Finschhafen,PG,-6.6024,147.8681,81.03,77,83,10.51,broken clouds
600,Ambulu,ID,-8.345,113.6058,76.71,89,100,3.65,overcast clouds
601,Half Moon Bay,US,37.4636,-122.4286,59.0,47,1,12.66,clear sky
602,Kyabe,TD,9.4515,18.9449,79.38,18,84,3.29,broken clouds
603,Bandar-E Lengeh,IR,26.5579,54.8807,58.78,38,0,4.12,clear sky
604,Qrendi,MT,35.8347,14.4583,71.6,56,0,16.11,clear sky
605,Santiago Del Estero,AR,-27.7951,-64.2615,91.4,44,54,6.69,broken clouds
606,Jiazi,CN,22.8779,116.067,49.46,50,91,15.57,overcast clouds
607,New Richmond,US,45.123,-92.5366,17.6,93,90,4.47,mist
608,Wencheng,CN,33.0559,113.7978,28.63,71,100,4.0,overcast clouds
609,Pevek,RU,69.7008,170.3133,-23.12,88,34,2.59,scattered clouds
610,Severo-Kurilsk,RU,50.6789,156.125,20.71,87,91,11.12,overcast clouds
611,Plotnikovo,RU,55.0247,85.9436,-4.0,77,90,15.66,snow
612,Coruripe,BR,-10.1256,-36.1756,81.37,68,8,17.13,clear sky
613,Huilong,CN,31.8111,121.655,32.0,62,43,7.87,scattered clouds
614,Porto Novo,BJ,6.4965,2.6036,82.4,89,20,11.5,few clouds
615,Cairns,AU,-16.9167,145.7667,77.0,88,97,5.75,moderate rain
616,Sirjan,IR,29.452,55.6814,35.19,66,72,4.68,broken clouds
617,Rumphi,MW,-11.0186,33.8575,64.51,88,99,2.15,overcast clouds
618,Russell,US,32.3502,-85.1999,41.0,65,90,12.66,overcast clouds
619,Hamilton,US,39.1834,-84.5333,36.0,64,75,3.76,broken clouds
620,Rodrigues Alves,BR,-7.738,-72.6509,89.6,66,40,4.61,moderate rain
621,Yalta,UA,44.5,34.1667,44.67,75,100,1.54,overcast clouds
622,Altay,CN,47.8667,88.1167,-6.14,76,19,3.15,few clouds
623,Novorzhev,RU,57.0294,29.3338,11.91,95,100,4.32,overcast clouds
624,Abilene,US,32.4487,-99.7331,48.99,61,75,8.05,broken clouds
625,Jardim,BR,-21.4803,-56.1381,94.44,41,2,5.39,clear sky
626,Tigzirt,DZ,36.8886,4.1198,55.22,80,94,13.49,light rain
627,Yumen,CN,40.2833,97.2,10.56,75,13,29.19,few clouds
628,Kirakira,SB,-10.4544,161.9205,81.18,77,99,3.58,light rain
629,Novikovo,RU,51.1537,37.8879,28.15,96,98,10.56,overcast clouds
630,Beyneu,KZ,45.3167,55.2,29.91,86,0,12.12,clear sky
631,Teya,RU,60.3778,92.6267,-11.63,86,100,5.82,light snow
632,Thinadhoo,MV,0.5333,72.9333,81.27,73,100,10.38,overcast clouds
633,Vanavara,RU,60.34,102.2797,-7.42,90,100,6.46,overcast clouds
634,Moose Factory,CA,51.2585,-80.6094,28.4,86,90,11.5,overcast clouds
635,Poum,NC,-20.2333,164.0167,81.99,81,100,8.97,light rain
636,Saint George,US,37.1041,-113.5841,53.01,32,1,9.22,clear sky
637,Brae,GB,60.3964,-1.353,39.2,60,75,20.71,broken clouds
638,Marawi,PH,7.9986,124.2928,73.99,93,97,5.01,overcast clouds
639,Cristinesti,RO,48.1,26.3833,28.99,81,26,1.52,scattered clouds
640,Hlotse,LS,-28.8718,28.045,66.09,65,0,2.53,clear sky
641,Atherton,GB,53.5237,-2.4935,35.01,82,99,1.01,overcast clouds
642,Faya,SA,18.3851,42.4509,55.4,87,0,2.68,clear sky
643,Iqaluit,CA,63.7506,-68.5145,10.4,79,90,9.22,light snow
644,Mnogovershinnyy,RU,53.9353,139.9242,-22.07,88,93,3.71,overcast clouds
645,Lae,PG,-6.7221,146.9847,76.64,83,100,7.87,light rain
646,Naifaru,MV,5.4444,73.3657,81.99,71,94,5.03,overcast clouds
647,Albania,AL,41.0,20.0,48.2,93,75,1.14,light rain
648,Ornskoldsvik,SE,63.2909,18.7153,28.4,100,90,12.66,light snow
649,Brazzaville,CG,-4.2658,15.2832,80.6,74,100,3.36,moderate rain
650,Ekibastuz,KZ,51.6667,75.3667,7.66,85,100,19.64,overcast clouds
651,Ayolas,PY,-27.4,-56.9,93.43,41,1,6.8,light rain
652,Bom Jesus,BR,-9.0744,-44.3586,88.66,49,100,2.84,moderate rain
653,Playas,EC,-2.6333,-80.3833,78.33,74,19,16.24,few clouds
654,Kovdor,RU,67.5662,30.4758,-3.75,92,56,3.09,broken clouds
655,Weihai,CN,37.5017,122.1136,26.06,90,95,18.5,overcast clouds
656,Shizunai,JP,42.3339,142.3669,19.17,87,100,11.81,overcast clouds
657,Vitim,RU,59.4511,112.5578,-8.09,88,100,8.03,overcast clouds
658,Manglisi,GE,41.697,44.3845,39.2,52,0,9.22,clear sky
659,Pacific Grove,US,36.6177,-121.9166,57.99,71,1,3.44,clear sky
660,Male,MV,4.1748,73.5089,82.4,78,75,3.44,broken clouds
661,Andra,RU,62.5147,65.8878,-12.64,90,95,4.07,overcast clouds
662,Dudinka,RU,69.4058,86.1778,-23.55,85,21,9.82,few clouds
663,Fangshan,CN,39.6983,115.9925,25.0,33,0,8.95,clear sky
664,Turkistan,KZ,43.0,68.0,20.59,80,0,7.05,clear sky
665,Chapleau,CA,47.8405,-83.4034,19.4,93,90,2.3,mist
666,Port Hope,US,43.9408,-82.7127,33.8,80,95,8.05,overcast clouds
667,Okhotsk,RU,59.3833,143.3,-13.65,84,100,9.55,overcast clouds
668,Araouane,ML,18.9048,-3.5265,77.7,16,0,5.21,clear sky
669,Morgan City,US,29.6994,-91.2068,52.0,49,1,6.91,clear sky
670,La Palma,US,33.8464,-118.0467,71.01,45,20,4.61,few clouds
671,Otofuke,JP,42.9917,143.2003,11.14,86,0,7.58,clear sky
672,Balabac,PH,7.9868,117.0645,81.73,79,100,20.69,overcast clouds
673,Kuvshinovo,RU,57.0295,34.1725,7.3,95,100,5.75,overcast clouds
674,Izhevskoye,RU,54.5567,40.8703,26.98,99,100,3.76,light snow
675,Belmonte,BR,-15.8631,-38.8828,86.0,79,75,8.05,broken clouds
676,Pipri,IN,19.8,75.5333,73.15,53,23,5.64,few clouds
677,Krasnorechenskiy,RU,44.6265,135.3532,-16.29,83,80,8.28,broken clouds
678,Melfort,CA,52.8667,-104.6177,19.4,79,0,11.5,clear sky
679,Camabatela,AO,-8.1881,15.375,60.26,95,17,2.44,few clouds
680,Atikokan,CA,48.7555,-91.6216,23.83,98,100,4.21,overcast clouds
681,Araguaina,BR,-7.1911,-48.2072,83.97,74,99,1.5,moderate rain
682,Nago,JP,26.5881,127.9761,55.4,76,40,13.8,scattered clouds
683,Yeppoon,AU,-23.1333,150.7333,71.6,78,90,8.05,overcast clouds
684,Berdigestyakh,RU,62.0989,126.6992,-33.52,82,100,3.71,overcast clouds
685,Surovikino,RU,48.6078,42.8486,36.19,94,100,10.96,overcast clouds
686,Mumbwa,ZM,-14.9783,27.0619,67.77,92,100,3.76,overcast clouds
687,Tigil,RU,57.8,158.6667,-2.99,91,100,1.52,overcast clouds
688,Cam Ranh,VN,11.9214,109.1591,73.4,78,40,17.27,light rain
689,Netanya,IL,32.3329,34.8599,62.01,72,0,1.14,clear sky
690,Bahia Blanca,AR,-38.7196,-62.2724,90.28,15,4,16.31,clear sky
691,Lasem,ID,-6.6922,111.4527,76.5,88,100,6.55,overcast clouds
692,Lamar,US,33.6668,-95.5836,45.0,52,1,3.44,clear sky
693,Sibolga,ID,1.7427,98.7792,75.27,86,100,1.79,moderate rain
694,Sydney,AU,-33.8679,151.2073,66.0,82,20,6.91,few clouds
695,Birnin Kebbi,NG,12.4539,4.1975,81.39,15,75,9.04,broken clouds
696,Zunyi,CN,27.6867,106.9072,33.84,84,94,2.21,overcast clouds
697,Vao,NC,-22.6667,167.4833,78.3,88,100,15.9,light rain
698,Abu Kamal,SY,34.4506,40.9171,49.93,42,68,3.78,broken clouds
